
author_number_beds,author_number_icu_beds,author_number_ventilators,city_id,city_name,country_iso,country_name,data_last_refreshed,female,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>,health_region_id,health_region_name,last_updated_number_beds,last_updated_number_covid_icu_beds,last_updated_number_icu_beds,last_updated_number_ventilators,male,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,number_beds,number_covid_icu_beds,number_icu_beds,number_ventilators,population,state_id,state_name,state_num_id
DataSUS,DataSUS,DataSUS,5205406,Ceres,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,270,0,19,37,22191,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205455,Cezarina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,8606,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205471,Chapadão do Céu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52016,Sudoeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,1,10167,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205497,Cidade Ocidental,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52004,Entorno Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,38,0,0,2,71376,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205513,Cocalzinho de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52011,Pirineus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,2,20240,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205521,Colinas do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52014,Serra da Mesa,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,3382,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205703,Córrego do Ouro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52010,Oeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,1,2327,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205802,Corumbá de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52011,Pirineus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,1,11110,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5205901,Corumbaíba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,19,0,0,1,9723,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206206,Cristalina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52004,Entorno Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,37,0,0,10,58997,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206305,Cristianópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4,0,0,2,2966,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206404,Crixás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,61,0,0,1,16949,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206503,Cromínia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,1,3486,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206602,Cumari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,2854,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206701,Damianópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52007,Nordeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,3311,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206800,Damolândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,2938,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5206909,Davinópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2094,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207105,Diorama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,1,2484,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207253,Doverlândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52016,Sudoeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,7322,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207352,Edealina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,3699,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207402,Edéia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,0,12372,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207501,Estrela do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,3275,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207535,Faina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,6627,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207600,Fazenda Nova,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,5637,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207808,Firminópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52010,Oeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,26,0,0,1,13292,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5207907,Flores de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52003,Entorno Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,5,0,0,1,16557,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208004,Formosa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52003,Entorno Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,70,0,0,17,121617,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208103,Formoso,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,4248,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208152,Gameleira de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52011,Pirineus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3818,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208301,Divinópolis de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52006,Nordeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,1,4804,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208400,Goianápolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52011,Pirineus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,11231,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208509,Goiandira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,1,5600,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208608,Goianésia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52018,São Patrício II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,162,0,10,22,70084,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208707,Goiânia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4494,251,628,1008,1516113,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208806,Goianira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,56,0,0,5,44289,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5208905,Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,28,5,10,7,22645,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209101,Goiatuba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,86,0,0,5,34095,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209150,Gouvelândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,5898,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209200,Guapó,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,14209,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209291,Guaraíta,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1996,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209408,Guarani de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52007,Nordeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3893,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209457,Guarinos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1794,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209606,Heitoraí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,3724,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209705,Hidrolândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,21706,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209804,Hidrolina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52014,Serra da Mesa,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,0,3564,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209903,Iaciara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52007,Nordeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,2,13947,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209937,Inaciolândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,1,6194,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5209952,Indiara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,29,0,0,2,15611,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210000,Inhumas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,72,0,0,3,52866,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210109,Ipameri,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,103,0,0,1,26985,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210158,Ipiranga de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2893,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210208,Iporá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,76,0,0,18,31531,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210307,Israelândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,0,2800,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210406,Itaberaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,26,0,0,1,42900,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210562,Itaguari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4676,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210604,Itaguaru,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52018,São Patrício II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,1,5237,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210802,Itajá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52015,Sudoeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,4539,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5210901,Itapaci,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,1,22981,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211008,Itapirapuã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,4997,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211206,Itapuranga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,82,0,0,3,25768,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211305,Itarumã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52015,Sudoeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,2,7178,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211404,Itauçu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,8938,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211503,Itumbiara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,141,19,19,52,104742,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211602,Ivolândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,2370,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211701,Jandaia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,1,6048,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211800,Jaraguá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52018,São Patrício II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,59,0,0,2,50511,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5211909,Jataí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52016,Sudoeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,83,10,20,33,100882,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212006,Jaupaci,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,5,0,0,0,2879,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212055,Jesúpolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2490,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212105,Joviânia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,7387,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212204,Jussara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,46,0,0,2,18478,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212253,Lagoa Santa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52015,Sudoeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1588,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212303,Leopoldo de Bulhões,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7647,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212501,Luziânia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52004,Entorno Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,81,0,5,22,208299,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212600,Mairipotaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,2368,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212709,Mambaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52007,Nordeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,1,8882,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212808,Mara Rosa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52014,Serra da Mesa,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,27,0,0,1,9503,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212907,Marzagão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,0,2236,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5212956,Matrinchã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,4351,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213004,Maurilândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52015,Sudoeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,0,14080,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213053,Mimoso de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52018,São Patrício II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2597,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213087,Minaçu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,61,0,0,7,29070,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213103,Mineiros,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52016,Sudoeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,159,0,10,11,66801,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213400,Moiporá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,1529,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213509,Monte Alegre de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52006,Nordeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,8606,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213707,Montes Claros de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,0,8055,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213756,Montividiu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52015,Sudoeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,1,13396,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213772,Montividiu do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4479,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213806,Morrinhos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52017,Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,68,0,0,12,46136,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213855,Morro Agudo de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,0,2248,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5213905,Mossâmedes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4290,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214002,Mozarlândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,1,15659,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214051,Mundo Novo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,4887,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214101,Mutunópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,3778,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214408,Nazário,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,9142,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214507,Nerópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,63,0,50,36,29850,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214606,Niquelândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52014,Serra da Mesa,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,70,0,0,7,46388,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214705,Nova América,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2,0,0,0,2352,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214804,Nova Aurora,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52005,Estrada de Ferro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2210,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214838,Nova Crixás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52012,Rio Vermelho,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,26,0,0,0,12869,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214861,Nova Glória,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52013,São Patrício I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8164,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214879,Nova Iguaçu de Goiás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52014,Serra da Mesa,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2929,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5214903,Nova Roma,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52007,Nordeste II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3264,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5215009,Nova Veneza,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52001,Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9853,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5215207,Novo Brasil,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52009,Oeste I,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,0,2913,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5215231,Novo Gama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52004,Entorno Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,3,115711,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5215256,Novo Planalto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52008,Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4495,GO,Goiás,52
DataSUS,DataSUS,DataSUS,5215306,Orizona,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,52002,Centro Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,15615,GO,Goiás,52
